iqr_x,duration_x,median_x,mad_x,max_x,mean_x,min_x,rms_x,std_x,iqr_y,duration_y,median_y,mad_y,max_y,mean_y,min_y,rms_y,std_y,iqr_z,duration_z,median_z,mad_z,max_z,mean_z,min_z,rms_z,std_z,iqr_m,duration_m,median_m,mad_m,max_m,mean_m,min_m,rms_m,std_m
2.765602231025696,302.0,-0.5345055162906647,1.2659341394901276,4.54299783706665,-1.0452276018219968,-8.887276649475098,2.691947049185551,2.4807414569052195,6.045658349990845,302.0,9.611522674560547,3.2297780513763428,30.35728073120117,9.748317271125632,-2.190694570541382,11.061058506837437,5.226597906205771,4.227262377738953,302.0,-1.3832499980926514,2.129642367362976,11.894393920898438,-1.124220395824619,-10.645817756652832,3.515308131817333,3.33069358591165,6.035495129268678,302.0,10.033246305500937,2.926895363588754,31.47448935359698,10.833186678024063,2.0151858230587267,11.914318506273059,4.959138218279728
3.4482489824295044,302.0,-0.7547720968723297,1.7280150353908539,5.026626586914063,-0.7833954802658779,-7.179013729095459,2.6392071778526915,2.5202591234093696,5.957073330879211,302.0,9.713874816894531,2.854486942291259,31.57712554931641,9.513293072581291,-0.7673416733741759,10.75738890673412,5.021819491569078,4.177582770586014,302.0,-0.5177461206912994,2.1057004630565643,7.948749542236327,-0.8639223124201267,-12.99931812286377,3.7284034583428998,3.626931290538319,5.197522451215143,302.0,10.40603203627304,2.6063081743139422,32.23782419410266,10.68335052786116,1.1217167096790712,11.68707931720063,4.738548772080694
2.7204116582870483,302.0,-0.24600423127412796,1.2575544118881226,4.704606533050537,-0.5936827380071388,-6.228515625,2.1869377002042008,2.1048128921989213,5.642834305763245,302.0,9.108740329742432,2.8329391479492196,27.517757415771484,9.488328368458527,0.7326257228851318,10.686152509509721,4.9158397277378825,3.6376901865005493,302.0,-1.9698294401168828,1.765723749995232,5.904101371765138,-2.132314089241604,-9.137471199035645,3.404132072929497,2.6535545584685125,4.878370722775397,302.0,9.538935756085635,2.2516022463481478,28.072126078059064,10.503905468537004,2.7956062525758707,11.426489711675352,4.498070368398103
1.8405425194650888,302.0,-0.9427168965339661,0.8583213686943055,3.687070608139038,-0.9492534042847965,-9.331400871276855,2.1558552239073454,1.935621275172991,2.9212255477905273,302.0,9.3721022605896,1.5310921669006348,24.81949234008789,9.592131316069736,-0.1244984865188598,10.317509438774984,3.8002654952628183,4.345476150512695,302.0,-0.12749124318361277,1.821987509727478,14.41189670562744,-0.9096222324697733,-12.060791015625,3.5049925413232317,3.3849017871909064,2.747066653191977,302.0,9.713889665551172,1.1879271743374833,24.94499460578367,10.498880437452975,4.632178051103741,11.107820915030587,3.6272848027771647
2.1161750461906195,302.0,-1.0732009410858154,1.0672154367202893,7.003039836883545,-1.0914864270255549,-7.029376029968263,2.237979307616019,1.953767837010443,1.7501609325408936,302.0,9.632472038269043,0.9080009460449219,20.87624168395996,9.428715105088342,1.9632453918457031,9.835271298709154,2.7985519445404243,3.13101726770401,302.0,0.7164648771286011,1.1462240517139433,5.894524574279785,-0.33855359255034007,-8.462306022644043,2.719901049922348,2.6987484481403508,1.5439918664687688,302.0,9.9080718574334,0.756652949372433,21.21927131220586,10.143362041102272,3.36123961314715,10.446960066062195,2.500236213845355
3.0478187948465347,302.0,-1.2743138074874878,1.5364788919687271,6.102819919586183,-1.0927390219020774,-8.373720169067383,2.6181998781083546,2.3792629177413525,5.931335091590881,302.0,9.592967987060547,3.1004910469055176,27.18017387390137,9.744936041089872,1.0223240852355957,10.865074463917146,4.804796006235033,3.8765119314193726,302.0,0.0371101256459951,1.8596961498260498,11.858481407165527,-0.44607467139879897,-10.2962646484375,3.818526062664708,3.7923816631222773,5.603586693210502,302.0,10.011912892184958,2.7782487176467052,28.31077377181255,10.840978894519239,1.9654594814623374,11.810417223766514,4.686057149462556
2.9718029350042343,302.0,-0.7948749661445618,1.482010841369629,10.820594787597656,-1.0637232070744025,-21.580137252807614,3.419924881159872,3.2502890842981507,6.743269324302673,302.0,10.07240629196167,3.378817558288574,32.35643768310547,9.734205725528794,-3.2525229454040527,11.361608987731856,5.859300101820329,4.6279919147491455,302.0,-0.23942016810178757,2.2619219943881035,19.80603408813477,-0.4045447746341098,-13.684060096740724,4.830647740169616,4.813678542956733,6.081764121449838,302.0,10.616670688335045,3.00828936657574,35.13819997670343,11.346021650402847,2.075394824959232,12.810823649262035,5.948528833340332
3.0753520131111145,302.0,-0.9744400978088379,1.5394716560840607,7.86734676361084,-1.064916331873781,-8.254010200500487,2.6281970662247387,2.402784431658574,7.500136494636534,302.0,9.419986724853516,3.746925830841064,25.983074188232425,9.57296181790876,0.2466027736663818,10.923084113566604,5.260434258206459,4.079121083021165,302.0,-0.4818330854177475,2.0458453297615056,11.456254959106444,-0.5899645910037077,-20.017919540405277,4.406269633312259,4.366595225437272,6.2921830070272025,302.0,10.086512311218652,3.1588594845175737,32.824865858015706,10.795739657400059,2.204293401358547,12.067990655134482,5.393366638942031
2.9613281711935997,302.0,-1.0205284357070923,1.4867992252111435,3.4500446319580083,-1.1915394769155032,-8.088809967041017,2.4711673415713964,2.164925334740432,6.161777377128601,302.0,9.789890766143799,2.844311475753784,26.9383602142334,9.463086191984202,-1.2114660739898682,10.566062870193043,4.700179177430363,3.8504748046398163,302.0,0.11432313174009315,1.9991583749651909,8.772355079650879,-0.34426559044652627,-13.843274116516112,3.6614670392688478,3.6452465050921705,5.278601688024247,302.0,10.261137989859536,2.674559306459758,27.94858272474284,10.532884311951669,0.7933356271250718,11.452278964755148,4.495891630991085
2.493860399350524,302.0,-0.862511157989502,1.2240355610847473,4.759673118591309,-1.1099106772287768,-8.730456352233888,2.496906676053164,2.2366584981825945,5.510255217552185,302.0,9.443928241729736,2.814384460449217,25.650279998779297,9.697896305595012,0.3495534360408783,10.687544190789092,4.491593044343651,4.337994158267975,302.0,-0.2669534981250763,1.9788076877593996,10.548852920532228,-0.7714165434648363,-11.739968299865724,3.8044750115839925,3.7254458297277364,5.066266516745329,302.0,10.080793887530103,2.4631124133116975,27.17007731424727,10.739841231455163,2.773993718486754,11.616030900990044,4.425831471700118
2.626139909029007,302.0,-0.9163807034492493,1.2743138670921326,13.00889492034912,-1.0405145042224337,-15.44020652770996,2.8893633379810857,2.6955055305771394,7.0539164543151855,302.0,9.29189682006836,3.46620535850525,27.8302001953125,9.683432029671227,-0.6835445761680603,10.945462698336266,5.1023815819093725,3.6739025115966797,302.0,-0.4291606545448303,1.8543092012405396,12.640188217163086,-0.72886792622778,-18.59337043762207,4.236380412924829,4.1732086635021695,6.437067680962443,302.0,10.122534474991712,3.235428828579946,33.474821014287286,10.848517982788827,1.2359977799004789,12.087120963345779,5.329929714326485
2.8092963695526123,302.0,-0.7098808288574219,1.383848637342453,6.766014099121094,-1.0366695171340818,-14.261062622070312,2.830796692027297,2.6341462039601518,3.2659904956817627,302.0,9.825803756713867,1.6310501098632812,24.046165466308597,9.762599210470718,0.2537853717803955,10.315342587557874,3.3313584848229274,2.7841573357582092,302.0,0.5985504388809204,1.2318167984485626,10.699687004089355,0.0804515215822662,-12.38879680633545,3.275006643009897,3.274018335995395,2.8332402589674857,302.0,10.481156544257585,1.4189046462553385,25.577576150259816,10.687978954950609,1.1519681151353989,11.186839192642255,3.3034038476350043
3.089417979121208,302.0,-0.93254154920578,1.5514426827430725,4.683058738708496,-1.1921182089170674,-14.97453498840332,3.070194124497257,2.8293013515823726,9.167996883392334,302.0,9.624092102050781,4.238335609436035,39.22540283203125,9.669736690461537,-1.7908629179000854,11.70258319573447,6.591406965908626,5.333084344863892,302.0,-0.7038953006267548,2.7222073078155518,18.14086532592773,-0.5155065256534823,-16.46971321105957,5.196740928564348,5.171109097729859,7.254214925507371,302.0,11.131333442545124,3.702032928307955,42.793196762284246,11.486323130607284,1.7669285604724525,13.167485017792886,6.437937762441964
3.502417713403702,302.0,-0.9115923047065734,1.762132465839386,9.768342971801758,-0.998885524730562,-22.93405723571777,3.530698329790668,3.3864521854693836,8.593388199806213,302.0,9.290699481964111,4.331709384918213,30.867244720458984,9.621392874725608,-0.8475474119186401,11.235732649246318,5.802627621648575,4.009090781211853,302.0,-0.5524620413780212,2.015319347381592,21.747730255126957,-0.7008549803004458,-20.518308639526367,5.446681721589966,5.401402046958762,7.739970905741686,302.0,10.620679650603446,3.9370953972990756,40.21747235612008,11.33047600417633,1.4095555592741267,12.97589536940047,6.324094730189687
3.297713503241539,302.0,-0.9044097065925598,1.5897498726844788,4.10366153717041,-1.2326333354819343,-11.226411819458008,2.8239703689494675,2.5407525863340714,9.363124370574951,302.0,9.47265911102295,4.659715175628662,33.95217514038086,9.548135846631219,-2.3726539611816406,11.620769297137882,6.623849402845626,5.27921462059021,302.0,-0.8212111592292786,2.714426100254059,12.767080307006836,-0.59311986319252,-17.223886489868164,4.735473992670828,4.698182921422736,7.5596775959794735,302.0,10.30860109715097,3.7757379534146125,35.73505496926351,11.201754578981058,1.022843327801711,12.862418187777477,6.321589672665075
3.0780455470085144,302.0,-0.8236053884029388,1.5903485119342806,4.2102036476135245,-1.1962525759120504,-15.375563621520994,3.18625084368049,2.9531634247834,7.725489974021912,302.0,9.903016567230225,3.5134909152984632,30.266300201416016,9.881976349562999,-0.3483563363552093,11.552719271147035,5.984301628812642,5.127183020114899,302.0,-0.6739677786827087,2.5767595171928406,15.413870811462402,-0.7313889756009279,-13.66610336303711,4.828694374349367,4.772982246692591,6.258018639025818,302.0,11.143502194288992,3.3046433452854203,33.2653197575433,11.41119199633219,1.677731561159956,12.920286620569218,6.059579488752014
2.6626514792442317,302.0,-0.8529343605041504,1.2581529915332794,5.094861030578613,-1.1439884149759316,-10.532093048095703,2.588791222229691,2.3223114560054934,6.2036755084991455,302.0,9.315240383148193,3.172317266464233,28.561628341674805,9.52409074307475,0.2106897532939911,10.55665082137818,4.553523040699639,3.4910454154014587,302.0,-0.39863458275794983,1.6777367591857908,13.289016723632812,-0.654493084316148,-14.781801223754885,3.6072069694839435,3.5473343404979283,5.5549710998975375,302.0,9.811653572805826,2.878648566783376,31.03697309048747,10.487925433501845,1.7370048309013404,11.452364763553929,4.6000085629047245
2.022502003237605,302.0,-1.027711033821106,1.0025719162076712,5.213374137878418,-1.1845312901303813,-5.747281074523926,2.003994312649492,1.6164401714364702,1.2045824527740496,302.0,9.448118686676025,0.6236896514892578,14.482525825500488,9.57214919936578,5.65031623840332,9.690818368858833,1.5119260442537676,4.293402254581451,302.0,-0.4231751412153244,1.669357106089592,4.222174644470215,-1.1040916642072358,-6.519411087036133,2.7158510360024484,2.481295719333685,1.1284452454256808,302.0,9.849575666220781,0.486678865166553,15.789753973226494,10.173943123216114,6.113672931878048,10.261764015660216,1.3396574333248008
2.79433274269104,302.0,-0.9810241460800171,1.4012065827846527,4.990713596343994,-1.193775131223748,-15.058331489562988,2.816598315793812,2.5511030964279473,7.03476345539093,302.0,9.662399291992188,3.3698387145996085,33.12258529663086,9.492938401633936,-5.050568580627441,10.852909124204725,5.260205030322478,4.154538452625275,302.0,-0.6488286554813385,2.087743878364563,15.88193702697754,-0.8692616931292296,-14.67047119140625,4.016292240336857,3.9210951873995805,6.129822975032444,302.0,10.142868688304532,3.0157691509708067,37.608806244257046,10.878673533991263,2.5320166074003225,11.91005734203529,4.848084985992592
3.7457284927368164,302.0,-0.710479348897934,1.9147628545761108,7.223306655883789,-0.8522565272568867,-13.376404762268065,3.4788485200148824,3.3728394324304514,6.886621713638306,302.0,10.21725606918335,3.4195189476013184,27.384878158569336,9.810257324122436,-3.97916316986084,11.209546639356514,5.423355704212201,4.387075245380402,302.0,-0.8254010081291199,2.1206641793251038,17.348384857177734,-0.7761296387206739,-21.9608154296875,5.111872949807856,5.052610002649778,5.597462354085957,302.0,11.953210295371424,2.815132264887885,30.046692298110106,12.007607699957445,1.9897800501855933,12.80185798781161,4.4390230078271316
2.436399459838867,302.0,-0.8248024880886078,1.201889231801033,6.3518171310424805,-0.7567421485992173,-13.221979141235352,2.726907689573022,2.6198028299828056,7.416338562965393,302.0,9.658209323883058,3.7912182807922328,36.01837158203125,9.359715342126934,-0.1580173075199127,10.78511143894505,5.358577933073011,3.970783531665803,302.0,-0.27413609623908997,1.8058266341686249,14.140154838562012,-0.9916157172946568,-11.566388130187988,3.9091785829077104,3.7813192753691847,5.875821682508828,302.0,10.28607036259808,2.884798497376785,36.57909446175301,10.804286304435275,1.8698366101367843,11.791366820304598,4.722682388513174
2.7407624647021294,302.0,-0.9516952037811279,1.3718776106834412,5.713762283325195,-1.112174074450779,-12.84968090057373,3.216499048438692,3.018101217110944,7.592312693595886,302.0,9.39365005493164,3.785232782363891,23.487117767333984,9.852639455854005,-0.5339069962501526,11.022050489281797,4.940758316415206,4.830301880836486,302.0,-1.0067617893218994,2.4163480401039124,15.143325805664062,-0.9353678252984344,-15.569493293762209,4.929072342601169,4.839508362426111,7.268781373139736,302.0,11.056779549763888,3.486460719749448,26.534601324948124,11.591963780630326,1.7733545638378552,12.495087725801683,4.664074718959225
3.0071173012256622,302.0,-0.7655459940433502,1.4820108115673063,4.964377403259277,-0.9036882618806072,-8.65623664855957,2.616667599683641,2.4556662746744222,6.137535810470583,302.0,9.275735855102539,3.0729577541351327,17.624916076660156,8.962503803684221,-2.2457611560821533,9.852512942074682,4.092131088161148,4.833593837916851,302.0,-1.4544775485992432,2.1775264739990234,10.44590187072754,-2.034992160223153,-18.450916290283203,4.5458549043288246,4.0649235809595154,4.550041501125975,302.0,10.415292391066554,2.2588430704899043,22.20471311440876,10.717241876835676,3.1417021047417357,11.161709430557384,3.118410487025946
2.202067047357559,302.0,-0.7110779285430908,1.1150994449853897,3.994725465774536,-0.8433852903521774,-6.648698329925537,2.130046899155685,1.9559655018993365,4.4559086561203,302.0,9.275136947631836,2.1140799522399902,20.937294006347656,9.232874166886537,1.3778630495071411,9.902236257612193,3.5788709839848605,3.8642415404319763,302.0,-0.9295487999916077,1.8950106501579285,7.856573104858397,-1.563913163115326,-12.486958503723145,3.7815002437489063,3.442952179700969,4.056624674735049,302.0,10.052961295259728,2.0103433352175966,21.915125784206825,10.355911521855706,3.0668204830335215,10.811619989050916,3.1058369788418667
2.3502082452178,302.0,-1.3431471586227417,1.152808092534542,4.3179426193237305,-1.4883967116259236,-8.420407295227049,2.573576219436743,2.099516560085072,2.3756463527679443,302.0,9.474454402923584,1.1917142868041992,22.687456130981445,9.461758287142445,1.8974047899246216,9.94145126196222,3.0508332156415023,3.7511154413223267,302.0,-0.7559691965579987,1.8183961510658264,15.004462242126465,-1.1370238332225886,-12.154165267944336,3.3019707640322356,3.1000302787565537,2.56028565038217,302.0,9.791909893201147,1.2031322096080093,23.442009223384673,10.368365240067478,3.6298974160311683,10.786971710250478,2.9758630557041155
3.154061436653137,302.0,-0.7080851495265961,1.4999673664569855,7.645883083343506,-0.9989172359573846,-12.622231483459473,2.839108228647652,2.65757406099662,4.461893916130066,302.0,9.63486623764038,2.5659856796264657,26.27995491027832,9.901062543374419,-2.0925323963165283,10.768186135870842,4.233531996920432,3.088819444179535,302.0,-0.0215478157624602,1.5394717240706086,11.092336654663086,-0.30809490841548176,-13.54040813446045,3.5813642104281276,3.568087321681455,4.228470437172028,302.0,10.272968721291134,2.0108343842233456,29.055163019025944,10.905567190736772,2.647901696818217,11.697886039728346,4.2319194282024135
2.4355016499757767,302.0,-1.0372878909111023,1.2324152588844295,4.350264549255371,-1.1502593213858836,-12.652158737182615,2.587893525006288,2.3182097382105784,8.675688624382019,302.0,8.865729331970215,4.355651140213013,39.22540283203125,9.372134267926118,-2.9520506858825684,11.286781333481045,6.289239392309785,4.581304907798768,302.0,-0.6799532771110535,2.297835052013397,13.606247901916506,-0.8047847384548382,-14.589068412780762,4.225298992341512,4.147948058912065,6.868324771377897,302.0,9.384538785666527,3.683824378493447,41.02104984617282,10.749264199053703,1.5511757363610033,12.326466539169603,6.032834865982178
2.808997116982937,302.0,-1.0732009410858154,1.4209586828947067,6.746860504150393,-1.2085605146631673,-10.281899452209473,2.814138833941289,2.54140883352001,9.228151202201843,302.0,9.38048267364502,4.326321601867677,37.576995849609375,9.595294508811653,-1.2653355598449707,11.576442616472884,6.476445548420713,4.973954111337662,302.0,-0.5698200166225433,2.4887727200984955,14.49210262298584,-0.6753511838121524,-15.336058616638184,4.679630832642633,4.630642019023184,7.229437077013304,302.0,10.03451773955021,3.693741104073977,39.45173560775843,11.153206793394574,2.399047710071679,12.799701002718992,6.2799939476708655
2.632125522941351,302.0,-1.3772644996643066,1.343147125095129,3.690661907196045,-1.3694318432348551,-11.402385711669922,2.7846190122568566,2.42461532416108,9.29189658164978,302.0,9.503783702850342,3.977966070175171,37.19990921020508,9.685100816338268,-1.192312479019165,11.766718962423145,6.682402061984314,4.815338224172592,302.0,-0.5392939150333405,2.388814777135849,13.712790489196776,-0.6313042097435092,-16.505626678466793,4.430844385976671,4.385639858390233,6.754262037622816,302.0,10.276840094659065,3.406470938433183,40.18424301882302,11.14426591738632,1.4067080863380717,12.877971896102729,6.453487221603012
2.5887306854128838,302.0,-1.1288660764694214,1.3000514954328537,4.113238334655762,-1.0839629250313372,-10.109517097473145,2.464745763115949,2.213593470797095,8.009801983833313,302.0,9.40442419052124,3.8361096382141113,33.321300506591804,9.614586813165651,0.5267243981361389,11.369595307632286,6.068559785602781,4.498405635356903,302.0,-0.7906851172447205,2.279878556728363,11.295844078063965,-0.8535051566690502,-12.528857231140137,4.16184075561001,4.073382798436189,6.7957643806448385,302.0,9.879442087821085,3.486820135187555,34.71247496303356,10.810576837804794,1.8244264222766877,12.355710728694996,5.982893618067022
2.022801160812378,302.0,-0.4950011968612671,1.0073603391647339,7.275979042053223,-0.8785213888931205,-10.605116844177246,2.5131031347454242,2.354546142067422,5.04727613925934,302.0,9.412804126739502,2.4019827842712402,27.019763946533203,9.666525933324106,0.2573766708374023,10.719299185570165,4.632672167349824,3.1444846987724304,302.0,-0.2759317457675934,1.5490485429763794,10.095151901245115,-0.6686363294258072,-9.272743225097656,3.252920549411753,3.183459998139955,4.801757551025942,302.0,9.868802724641892,2.1895013463290294,28.634372745124228,10.529635283846325,2.015290770595418,11.480442260488823,4.574640454242963
2.41604883922264,302.0,-1.238999366760254,1.2192472126334908,4.709394931793213,-1.2220496970555739,-10.254365921020508,2.498570369013779,2.1793229285353815,2.7141275405883825,302.0,9.627683639526367,1.2647371292114267,20.70505714416504,9.459502785411102,0.8786720037460327,9.845729551575294,2.7306038628044655,3.0448260307312007,302.0,0.1322796419262886,1.4215572997927666,6.7923502922058105,-0.6348083148708887,-10.62427043914795,3.0338128054278877,2.9666544358500895,3.0251554579301523,302.0,10.01125590827111,1.3946339848874558,21.460728962172244,10.23910660148981,1.757512031087004,10.601191651416125,2.746991160048156
2.8670564517378807,302.0,-1.139639973640442,1.42993688583374,3.579331636428833,-1.260483769063116,-9.222464561462402,2.645458134262815,2.3258610035996856,7.100903272628784,302.0,9.352948665618896,3.603273391723633,26.70133399963379,9.518664148864367,1.622071623802185,10.65312795520592,4.783739964830243,3.8429929614067087,302.0,-0.9349357485771179,1.9141643047332764,13.110648155212402,-0.9796209253882681,-11.595118522644045,4.117770235118013,3.999546793296123,6.9883526911033425,302.0,10.296638248732371,3.476690738317103,28.251836629958365,10.648714231834312,2.291345383389186,11.723634917522425,4.903927088373198
3.629609704017639,302.0,-0.778714120388031,1.7669208049774172,5.682637691497803,-1.0214322476797362,-18.993202209472656,3.270830843102884,3.107251288131207,6.652289867401125,302.0,9.877877712249756,3.305195331573486,34.383129119873054,9.990084073993543,0.4381389021873474,11.225634487515787,5.119872053268945,5.743690013885498,302.0,-0.0550666376948356,2.71741896122694,22.62640380859375,-0.31040983008134443,-25.1115837097168,5.386192160560338,5.377240159028655,6.081303180985904,302.0,11.18236929519535,2.9625808622634793,37.884549954231694,11.648850967447771,2.220239931207842,12.87339388203354,5.4798303970259585
3.2923265546560287,302.0,-1.5634137392044067,1.646612208336592,3.6954503059387207,-1.3530172899624469,-8.56645393371582,2.6584203732377767,2.288349425657794,3.1516672372817975,302.0,8.993220329284668,1.5514428615570068,30.503326416015625,9.054450660894643,0.1472434103488922,9.764976403341056,3.6567317904424126,4.4660839438438416,302.0,-0.5081692934036255,2.1595699787139893,15.391125679016112,-1.0245042770225186,-14.044386863708494,3.6212961594316186,3.473352395118692,2.682379826424171,302.0,9.796402717331194,1.3220557807450133,33.162919871322664,10.133304429022449,2.0991867980495744,10.7487556913797,3.5849533137436413
3.539228677749634,302.0,-1.0085574388504028,1.7501614093780518,4.1874589920043945,-1.1757789742639473,-8.485051155090332,2.646414952413613,2.3708766108840766,7.736862778663635,302.0,9.649829864501953,3.8738183975219727,26.850971221923828,9.761873813654413,0.7254431247711182,11.11933957592674,5.324052239700404,4.707898318767548,302.0,0.10414777696132654,2.4378959983587265,16.500837326049805,-0.19527807492849153,-17.205930709838867,4.665411395897734,4.661322770032629,6.381306472419081,302.0,10.511833523673854,3.2893226672199356,32.09070252551323,11.126721109472575,1.7247980369272644,12.345415675387422,5.348398409815674
3.2704796195030212,301.0,-0.9062053561210632,1.6376339793205261,7.758410453796388,-0.9113516898715924,-22.38458824157715,3.1871179412099364,3.054039762110254,8.803479671478271,301.0,9.657012939453123,4.428075790405275,39.22540283203125,9.860225412312376,-2.99634337425232,11.83287735001406,6.541631386654633,5.0924670696258545,301.0,-0.1675941199064254,2.698265239596367,20.013132095336918,-0.2170292131627517,-20.368671417236328,5.467954420280262,5.46364565678416,7.390604005925088,301.0,11.026879323979074,3.7361185170346998,40.9542694416919,11.797301115457541,1.381976090533464,13.419136808823453,6.395069904633158
